review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at
13283,17573,1758,510,3,Acceptable ride.,2022-07-21 14:57:32
13284,17573,510,1758,4,"Great driver, very professional!",2022-07-21 15:21:32
13285,17574,1758,1993,3,,2023-04-15 07:15:40
13286,17575,1758,741,4,Car was spotless.,2023-09-14 20:00:05
13287,17576,40,1758,4,"Great driver, very professional!",2022-04-01 10:57:06
13288,17577,1758,1237,3,Trip was okay.,2024-04-28 20:21:15
13289,17580,1644,477,4,,2023-12-25 13:10:44
13290,17584,1644,1181,5,"Excellent service, will ride again.",2023-05-13 20:44:17
13291,17584,1181,1644,3,"Great driver, very professional!",2023-05-13 20:21:17
13292,17585,1644,5,3,,2023-12-29 05:55:10
13293,17585,5,1644,3,Super friendly and helpful.,2023-12-29 07:20:10
13294,17587,1644,225,3,,2023-08-25 16:41:17
13295,17587,225,1644,3,,2023-08-25 16:38:17
13296,17591,1644,14,3,Trip was okay.,2022-11-14 02:10:08
13297,17591,14,1644,3,Super friendly and helpful.,2022-11-14 03:09:08
13298,17592,55,1644,4,,2022-01-04 14:04:14
13299,17593,1644,1509,4,"Perfect trip, no issues.",2023-10-21 14:26:51
13300,17594,1644,1011,2,Driver was late.,2022-10-19 13:31:17
13301,17595,1644,1547,5,,2022-11-23 04:47:14
13302,17596,1644,1995,3,Nothing to complain about.,2022-04-11 05:12:30
13303,17599,1134,1644,3,Super friendly and helpful.,2023-01-19 07:18:06
13304,17600,1197,1644,3,Super friendly and helpful.,2022-05-09 05:10:07
13305,17601,1644,542,4,Very courteous driver.,2023-02-08 03:22:40
13306,17601,542,1644,3,,2023-02-08 03:11:40
13307,17602,39,1941,2,,2023-11-30 06:13:10
13308,17603,39,14,3,Got there safely.,2023-02-02 10:53:57
13309,17604,280,1026,4,Very clean car.,2022-08-14 22:34:24
13310,17605,280,1775,5,Super friendly and helpful.,2023-06-27 19:38:27
13311,17605,1775,280,3,"Great driver, very professional!",2023-06-27 21:55:27
13312,17606,201,1414,1,,2022-04-08 17:19:26
13313,17612,1153,602,4,,2024-03-23 05:44:31
13314,17613,1153,1162,3,,2023-04-17 01:03:38
13315,17614,1153,201,5,,2022-07-13 12:01:47
13316,17617,1153,1111,4,"5 stars, highly recommend!",2023-05-16 02:18:06
13317,17618,1153,1030,4,,2023-01-31 02:35:06
13318,17620,1153,1355,4,,2023-12-24 03:41:33
13319,17620,1355,1153,4,,2023-12-24 05:16:33
13320,17626,572,192,5,"Excellent service, will ride again.",2022-10-21 09:39:43
13321,17626,192,572,2,Super friendly and helpful.,2022-10-21 10:16:43
13322,17627,822,572,4,Super friendly and helpful.,2022-06-09 22:40:42
13323,17628,572,104,4,,2023-05-21 08:36:00
13324,17629,572,1081,5,,2024-06-22 01:55:41
13325,17630,1591,986,5,Loved the music selection!,2023-07-06 23:28:11
13326,17630,986,1591,4,Very clean car.,2023-07-06 23:54:11
13327,17634,1545,118,5,,2022-07-29 17:49:19
13328,17635,1545,1495,4,Car was spotless.,2022-04-14 16:22:34
13329,17635,1495,1545,4,Very clean car.,2022-04-14 18:09:34
13330,17636,1545,192,5,,2024-05-01 11:24:27
13331,17637,1545,125,4,,2022-08-24 14:02:08
13332,17637,125,1545,2,Super friendly and helpful.,2022-08-24 14:32:08
13333,17638,1545,1105,5,"Perfect trip, no issues.",2023-09-25 03:52:40
13334,17638,1105,1545,3,Super friendly and helpful.,2023-09-25 03:00:40
13335,17643,1545,1100,3,Acceptable ride.,2022-02-26 06:59:26
13336,17643,1100,1545,4,Super friendly and helpful.,2022-02-26 07:23:26
13337,17644,1545,1968,5,,2022-08-08 17:31:34
13338,17645,1606,1545,4,Very clean car.,2024-01-15 14:12:22
13339,17647,1545,199,4,"Perfect trip, no issues.",2024-06-14 07:55:47
13340,17647,199,1545,4,"Excellent service, will ride again.",2024-06-14 09:26:47
13341,17648,1545,543,4,,2022-06-17 18:05:12
13342,17649,1545,1544,4,"Quick and efficient, thanks!",2023-01-07 12:42:37
13343,17652,1545,1288,4,Very comfortable ride.,2023-06-13 12:20:30
13344,17654,1545,986,4,,2023-10-13 09:51:59
13345,17655,1545,1044,4,Car was spotless.,2024-03-20 10:10:57
13346,17659,1545,1134,4,"Smooth ride, on time.",2024-01-04 10:00:27
13347,17660,1545,1248,2,Driver was late.,2023-07-04 03:29:32
13348,17661,1545,1812,5,Loved the music selection!,2023-08-24 15:42:07
13349,17661,1812,1545,4,Very clean car.,2023-08-24 17:39:07
13350,17662,1545,643,4,,2022-04-14 00:17:51
13351,17664,1545,494,4,,2022-07-04 15:46:34
13352,17665,1545,1544,4,"Smooth ride, on time.",2023-08-02 10:57:29
13353,17665,1544,1545,4,,2023-08-02 12:50:29
13354,17666,1545,883,4,Super friendly and helpful.,2023-04-14 15:41:28
13355,17667,1545,542,4,"Great driver, very professional!",2022-06-16 20:49:12
13356,17674,777,1545,4,,2023-12-01 09:29:36
13357,17675,1545,1765,2,,2022-12-18 09:29:47
13358,17676,1545,256,4,Very courteous driver.,2022-12-06 08:08:57
13359,17676,256,1545,3,,2022-12-06 07:25:57
13360,17677,1545,1394,3,Trip was okay.,2024-06-16 08:50:30
13361,17678,1545,1825,3,Nothing to complain about.,2023-05-14 20:25:01
13362,17680,1545,1755,3,,2023-02-15 18:35:20
13363,17681,1545,1397,4,Car was spotless.,2023-06-17 14:22:47
13364,17682,1386,1545,4,"Smooth ride, on time.",2022-06-08 19:02:33
13365,17683,1545,947,3,Trip was okay.,2023-12-24 04:55:46
13366,17684,1776,1545,3,"Great driver, very professional!",2022-01-30 09:25:56
13367,17685,1545,477,4,,2023-11-26 16:11:24
13368,17685,477,1545,3,"Great driver, very professional!",2023-11-26 16:03:24
13369,17687,1755,1545,3,Super friendly and helpful.,2024-06-10 07:42:46
13370,17688,1693,1545,3,,2023-03-10 20:10:46
13371,17689,1545,139,3,,2023-05-18 19:07:33
13372,17689,139,1545,3,Super friendly and helpful.,2023-05-18 20:21:33
13373,17690,1545,118,4,,2022-04-28 16:14:49
13374,17692,789,1545,2,,2022-02-19 09:48:06
13375,17693,1545,202,3,,2023-08-03 20:46:37
13376,17693,202,1545,3,Super friendly and helpful.,2023-08-03 22:31:37
13377,17694,1545,1040,4,Fast and safe driver.,2023-06-04 14:43:43
13378,17695,1545,224,5,,2023-07-29 07:05:38
13379,17695,224,1545,3,"Smooth ride, on time.",2023-07-29 07:24:38
13380,17697,1545,726,3,"OK trip, nothing special.",2022-10-12 08:40:26
13381,17698,1545,115,3,,2022-10-17 20:58:08
13382,17699,1545,318,4,,2023-11-29 01:55:37
13383,17700,1545,1243,4,,2024-04-11 12:59:48
13384,17701,1545,351,3,,2023-10-29 21:08:11
13385,17701,351,1545,4,,2023-10-29 19:35:11
13386,17702,286,1545,4,,2022-09-30 07:03:38
13387,17704,1545,1755,5,"Excellent service, will ride again.",2023-09-10 08:46:35
13388,17705,1545,1403,4,,2022-09-02 16:05:39
13389,17705,1403,1545,3,Very clean car.,2022-09-02 15:51:39
13390,17706,1545,271,5,,2023-05-22 23:40:59
13391,17706,271,1545,2,,2023-05-23 02:28:59
13392,17707,1545,1281,2,,2022-04-10 12:09:23
13393,17708,52,1545,3,"Smooth ride, on time.",2022-07-14 23:14:06
13394,17709,1545,1311,3,Nothing to complain about.,2023-11-09 05:43:11
13395,17710,1545,324,4,,2022-04-02 09:54:23
13396,17710,324,1545,3,Very clean car.,2022-04-02 10:45:23
13397,17711,1545,147,3,Fine driver.,2023-05-24 21:43:47
13398,17712,1545,1830,3,,2022-02-25 23:05:27
13399,17712,1830,1545,3,"Smooth ride, on time.",2022-02-25 22:29:27
13400,17713,1545,1443,2,Driver was rude.,2023-11-25 15:54:54
13401,17715,1545,1564,4,,2023-10-23 02:13:02
13402,17716,1477,1545,2,"Smooth ride, on time.",2022-11-05 16:10:50
13403,17718,1545,1288,5,,2023-05-02 03:06:58
13404,17722,1545,1472,3,,2023-12-04 14:16:20
13405,17723,1545,1991,2,Took too long.,2022-10-28 04:55:07
13406,17723,1991,1545,4,"Smooth ride, on time.",2022-10-28 05:27:07
13407,17724,1545,120,2,,2024-01-25 13:54:44
13408,17724,120,1545,2,"Excellent service, will ride again.",2024-01-25 14:30:44
13409,17726,1545,1651,4,,2023-04-01 03:05:03
13410,17727,1545,1477,4,,2022-07-02 20:51:25
13411,17728,1545,868,4,,2023-05-19 18:54:59
13412,17729,1545,412,4,"Smooth ride, on time.",2022-08-23 04:41:47
13413,17730,1545,1141,3,,2022-11-28 23:27:40
13414,17731,1545,759,3,,2023-03-19 19:42:43
13415,17732,1545,412,3,"OK trip, nothing special.",2023-05-21 14:50:12
13416,17733,1216,564,5,,2022-02-07 20:36:53
13417,17736,174,1206,4,,2024-06-13 23:36:45
13418,17737,174,833,4,,2022-11-22 19:49:42
13419,17737,833,174,1,Super friendly and helpful.,2022-11-22 18:46:42
13420,17738,1356,174,3,,2023-11-16 18:08:32
13421,17740,174,825,3,,2022-08-23 12:26:10
13422,17740,825,174,1,"Great driver, very professional!",2022-08-23 11:31:10
13423,17741,174,1975,3,Average experience.,2023-10-27 20:05:22
13424,17742,174,225,2,Car smelled bad.,2023-11-30 18:40:46
13425,17743,174,1380,3,Fine driver.,2023-05-20 17:50:34
13426,17745,174,929,3,Fine driver.,2024-06-26 14:27:05
13427,17748,174,393,5,"Great driver, very professional!",2023-04-18 11:08:36
13428,17749,174,488,4,Very clean car.,2022-06-13 07:36:48
13429,17750,174,2,5,Fast and safe driver.,2023-07-11 07:38:13
13430,17754,1762,1956,5,Very courteous driver.,2023-10-04 14:22:59
13431,17755,922,1968,4,Loved the music selection!,2022-07-16 15:31:30
13432,17755,1968,922,3,,2022-07-16 17:20:30
13433,17757,1367,1141,4,,2024-02-07 11:55:37
13434,17757,1141,1367,4,Super friendly and helpful.,2024-02-07 11:18:37
13435,17761,1367,1790,3,Got there safely.,2024-04-07 05:22:27
13436,17762,1367,1400,5,"Smooth ride, on time.",2022-07-10 19:32:34
13437,17763,1367,393,4,,2022-03-26 08:16:26
13438,17764,1367,1764,3,,2023-01-27 11:13:12
13439,17764,1764,1367,3,,2023-01-27 10:39:12
13440,17765,1367,664,3,,2022-12-15 18:04:34
13441,17765,664,1367,3,Super friendly and helpful.,2022-12-15 19:20:34
13442,17766,1367,318,4,"Quick and efficient, thanks!",2023-11-24 00:09:19
13443,17769,1367,488,3,Decent experience.,2022-12-12 19:14:49
13444,17770,1367,1812,3,Trip was okay.,2022-03-11 02:15:34
13445,17772,554,1437,3,,2023-11-15 13:43:54
13446,17773,554,986,3,,2022-10-27 05:28:44
13447,17773,986,554,5,,2022-10-27 05:53:44
13448,17774,1360,389,4,,2023-02-14 22:27:49
13449,17775,1360,1727,3,Got there safely.,2023-07-07 13:10:14
13450,17776,1360,1356,4,,2023-01-17 06:05:30
13451,17777,1360,1548,3,,2023-07-09 07:15:09
13452,17779,1371,141,5,,2022-05-17 07:08:58
13453,17780,141,1403,3,,2022-09-23 03:54:57
13454,17784,430,141,3,,2022-03-30 15:49:25
13455,17786,141,1724,3,,2023-03-19 15:34:10
13456,17786,1724,141,3,"Great driver, very professional!",2023-03-19 15:13:10
13457,17788,986,141,4,Super friendly and helpful.,2022-02-14 17:09:59
13458,17789,141,1562,5,"Quick and efficient, thanks!",2022-09-07 19:04:19
13459,17790,141,883,3,Got there safely.,2023-12-10 10:01:37
13460,17790,883,141,4,Very clean car.,2023-12-10 10:21:37
13461,17791,141,1999,5,,2022-06-10 11:20:18
13462,17792,1089,1410,5,,2024-02-26 13:43:03
13463,17794,1089,1471,4,,2023-11-03 05:13:50
13464,17795,1089,1894,2,Car smelled bad.,2024-03-14 00:56:38
13465,17796,1089,1001,4,,2022-03-31 16:57:16
13466,17797,1089,508,4,,2024-04-08 00:32:37
13467,17803,1089,120,2,,2022-08-14 14:06:56
13468,17804,1089,726,4,,2024-02-29 01:39:17
13469,17805,1089,539,4,Loved the music selection!,2024-05-02 22:57:24
13470,17805,539,1089,4,Very clean car.,2024-05-02 22:27:24
13471,17808,1089,452,4,"Perfect trip, no issues.",2023-05-02 20:42:43
13472,17809,1089,977,3,Average experience.,2023-11-22 14:37:04
13473,17811,1089,1105,4,Loved the music selection!,2022-07-29 09:33:28
13474,17814,1089,664,5,,2022-09-13 03:57:09
13475,17817,1089,1187,3,,2024-02-03 22:41:35
13476,17819,1380,1089,2,Very clean car.,2022-02-19 13:01:39
13477,17820,1089,866,4,Very comfortable ride.,2024-02-12 21:04:56
13478,17820,866,1089,3,"Smooth ride, on time.",2024-02-12 20:19:56
13479,17821,1089,1865,3,"OK trip, nothing special.",2023-07-05 03:22:34
13480,17823,1089,1509,4,Very clean car.,2023-10-17 06:38:08
13481,17824,1089,726,2,Not very clean.,2023-07-26 22:15:22
13482,17825,1089,908,3,Trip was okay.,2022-09-23 11:47:46
13483,17825,908,1089,3,,2022-09-23 12:16:46
13484,17827,1089,647,4,,2023-05-12 16:29:56
13485,17831,1089,1724,5,,2022-09-25 10:34:57
13486,17832,1089,341,3,Decent experience.,2023-03-10 06:45:36
13487,17832,341,1089,4,Super friendly and helpful.,2023-03-10 07:21:36
13488,17835,1089,192,4,"Smooth ride, on time.",2024-02-24 18:15:01
13489,17835,192,1089,2,,2024-02-24 17:50:01
13490,17836,1983,1089,3,"Smooth ride, on time.",2023-10-09 14:57:02
13491,17837,1089,1532,3,"OK trip, nothing special.",2022-05-06 15:48:42
13492,17837,1532,1089,3,,2022-05-06 17:17:42
13493,17838,412,1089,2,"Excellent service, will ride again.",2023-07-11 13:44:42
13494,17839,1089,825,3,Fine driver.,2024-03-01 00:50:48
13495,17840,1089,977,3,Acceptable ride.,2022-01-01 18:31:20
13496,17841,1089,1606,3,,2024-01-09 04:31:49
13497,17841,1606,1089,2,"Great driver, very professional!",2024-01-09 04:33:49
13498,17842,1089,1881,4,"Perfect trip, no issues.",2022-08-15 16:08:37
13499,17843,1089,1955,3,Acceptable ride.,2024-05-29 17:35:07
13500,17843,1955,1089,4,"Excellent service, will ride again.",2024-05-29 18:18:07
13501,17844,1089,997,4,Very comfortable ride.,2024-01-11 01:21:26
13502,17845,472,1089,2,"Great driver, very professional!",2023-10-09 06:18:30
13503,17849,1089,549,4,Car was spotless.,2024-03-20 20:26:15
13504,17850,1089,1001,5,,2022-03-17 18:38:12
13505,17851,1089,52,4,Loved the music selection!,2023-06-01 14:27:10
13506,17854,1089,224,3,,2022-02-14 18:39:39
13507,17855,1089,286,5,,2022-11-26 22:55:55
13508,17856,1089,469,2,Took a longer route.,2023-11-22 02:47:10
13509,17856,469,1089,4,"Excellent service, will ride again.",2023-11-22 03:40:10
13510,17858,1089,1955,4,,2022-04-18 04:10:42
13511,17860,1089,539,3,Got there safely.,2023-10-10 02:50:17
13512,17863,1089,190,4,"Great rider, very polite.",2023-07-28 08:50:42
13513,17864,1089,1221,5,Very clean car.,2024-05-08 13:28:49
13514,17864,1221,1089,2,Super friendly and helpful.,2024-05-08 13:33:49
13515,17865,1584,1089,3,"Great driver, very professional!",2022-03-05 19:15:30
13516,17866,1089,742,4,Very comfortable ride.,2023-05-01 08:42:27
13517,17867,1089,1795,2,,2022-11-14 05:52:08
13518,17868,1089,1564,5,,2022-10-30 01:49:53
13519,17869,1089,1562,3,,2024-02-22 01:03:29
13520,17871,1089,1413,4,,2022-01-31 22:22:22
13521,17873,1089,323,5,,2023-05-04 03:04:27
13522,17874,1089,1099,4,"Smooth ride, on time.",2022-01-01 08:26:22
13523,17874,1099,1089,4,"Great driver, very professional!",2022-01-01 09:05:22
13524,17875,1089,1561,5,Super friendly and helpful.,2023-03-29 11:43:50
13525,17877,1089,1443,3,,2022-01-30 09:36:27
13526,17879,1089,643,3,Nothing to complain about.,2022-11-28 22:20:58
13527,17881,1089,1131,4,,2023-07-25 17:06:45
13528,17881,1131,1089,4,"Smooth ride, on time.",2023-07-25 18:06:45
13529,17883,1089,248,5,Loved the music selection!,2023-06-21 17:01:51
13530,17884,1089,1975,5,Car was spotless.,2022-03-21 01:10:27
13531,17884,1975,1089,4,,2022-03-21 01:44:27
13532,17885,1089,230,3,Average experience.,2023-03-16 17:40:58
13533,17885,230,1089,4,Super friendly and helpful.,2023-03-16 17:10:58
13534,17888,916,1001,4,Car was spotless.,2022-03-22 11:32:20
13535,17890,448,916,4,Super friendly and helpful.,2022-06-07 15:41:46
13536,17891,162,916,5,"Great driver, very professional!",2023-10-13 04:13:54
13537,17893,916,1955,4,,2022-12-26 15:47:01
13538,17894,1087,916,4,"Smooth ride, on time.",2022-07-26 02:08:36
13539,17895,916,224,3,Nothing to complain about.,2022-11-06 10:51:25
13540,17899,916,1658,5,Car was spotless.,2022-01-19 21:36:28
13541,17900,916,1141,4,,2023-03-11 05:26:37
13542,17901,1561,1718,4,Super friendly and helpful.,2022-07-12 10:18:46
13543,17906,1821,1649,2,Driver was rude.,2023-09-17 18:16:38
13544,17906,1649,1821,5,"Smooth ride, on time.",2023-09-17 17:05:38
13545,17907,1821,1702,3,,2024-01-14 06:08:22
13546,17908,1821,1713,3,Acceptable ride.,2024-01-17 14:58:21
13547,17910,658,1100,5,,2022-08-24 20:12:46
13548,17911,658,759,4,,2022-12-02 11:50:01
13549,17913,717,118,5,Very clean car.,2022-08-29 08:44:00
13550,17914,717,1608,4,,2023-12-06 10:17:02
13551,17917,447,120,3,,2023-04-13 11:52:49
13552,17918,447,1654,3,,2023-02-23 02:34:35
13553,17918,1654,447,4,"Excellent service, will ride again.",2023-02-23 01:15:35
13554,17919,447,1889,3,,2022-11-04 18:00:03
13555,17920,447,1776,5,,2022-11-05 16:39:12
13556,17921,447,2,5,Very courteous driver.,2024-02-19 15:33:15
13557,17921,2,447,4,"Excellent service, will ride again.",2024-02-19 15:49:15
13558,17922,447,1713,2,,2022-03-25 00:22:01
13559,17923,447,1814,5,"Excellent service, will ride again.",2023-05-08 21:41:40
13560,17924,447,1544,2,Car smelled bad.,2023-09-18 04:21:28
13561,17924,1544,447,4,Very clean car.,2023-09-18 03:23:28
13562,17925,335,447,4,Very clean car.,2023-05-16 13:36:12
13563,17926,447,324,4,,2022-03-23 16:31:31
13564,17927,447,1088,3,Trip was okay.,2022-12-24 06:52:41
13565,17928,447,919,5,,2022-10-13 18:24:42
13566,17931,447,643,4,,2023-07-04 08:13:51
13567,17931,643,447,2,Super friendly and helpful.,2023-07-04 06:57:51
13568,17932,447,1494,4,,2024-03-04 19:16:07
13569,17933,447,811,3,,2022-11-14 19:05:21
13570,17934,447,318,5,Very clean car.,2023-07-15 01:37:41
13571,17937,447,1400,5,Fast and safe driver.,2023-08-31 05:07:38
13572,17937,1400,447,4,Super friendly and helpful.,2023-08-31 07:25:38
13573,17939,447,1105,5,,2023-01-31 10:27:19
13574,17940,748,447,3,"Excellent service, will ride again.",2023-08-03 02:22:41
13575,17941,447,776,3,,2023-11-03 02:18:18
13576,17941,776,447,4,"Smooth ride, on time.",2023-11-03 02:43:18
13577,17942,447,868,2,,2022-01-23 08:13:25
13578,17945,447,341,5,"Perfect trip, no issues.",2022-11-03 20:59:15
13579,17945,341,447,2,"Excellent service, will ride again.",2022-11-03 22:03:15
13580,17946,118,447,5,,2022-03-14 20:44:16
13581,17947,1041,447,4,"Smooth ride, on time.",2022-09-18 22:21:58
13582,17948,447,1427,3,Trip was okay.,2022-05-30 12:03:29
13583,17948,1427,447,3,Super friendly and helpful.,2022-05-30 13:16:29
13584,17949,447,647,4,,2022-10-28 05:56:13
13585,17950,447,121,4,Very comfortable ride.,2023-09-09 13:17:37
13586,17951,447,1331,4,,2023-11-12 10:09:48
13587,17951,1331,447,4,Very clean car.,2023-11-12 10:11:48
13588,17952,1479,447,5,"Excellent service, will ride again.",2022-09-16 08:22:30
13589,17953,447,1181,4,,2022-01-11 10:56:13
13590,17954,447,327,4,,2024-02-20 06:39:20
13591,17957,447,510,3,Got there safely.,2023-05-01 03:28:25
13592,17957,510,447,4,"Excellent service, will ride again.",2023-05-01 03:52:25
13593,17958,447,394,4,"Excellent service, will ride again.",2023-01-06 00:44:51
13594,17958,394,447,3,Very clean car.,2023-01-05 23:07:51
13595,17959,447,1839,3,Fine driver.,2022-08-10 23:32:35
13596,17960,447,1324,4,,2024-03-11 14:18:00
13597,17961,447,1134,4,Loved the music selection!,2022-12-03 06:09:47
13598,17961,1134,447,3,,2022-12-03 05:36:47
13599,17962,447,164,4,,2022-11-20 07:27:41
13600,17963,461,447,2,"Excellent service, will ride again.",2023-01-11 14:01:43
13601,17964,447,1205,3,,2022-11-10 01:37:01
13602,17964,1205,447,4,Very clean car.,2022-11-10 02:48:01
13603,17968,447,1812,3,Trip was okay.,2024-05-06 20:55:48
13604,17969,447,957,4,Very courteous driver.,2023-10-10 11:27:21
13605,17969,957,447,3,Very clean car.,2023-10-10 10:55:21
13606,17971,447,155,5,,2023-08-15 22:46:09
13607,17972,447,1699,3,,2022-12-10 15:13:17
13608,17973,726,447,3,Very clean car.,2024-02-20 21:21:50
13609,17975,447,1526,4,Loved the music selection!,2022-09-08 04:50:08
13610,17975,1526,447,2,,2022-09-08 05:11:08
13611,17977,884,477,5,Super friendly and helpful.,2024-03-23 21:11:16
13612,17977,477,884,2,Very clean car.,2024-03-23 21:07:16
13613,17979,1080,920,4,Super friendly and helpful.,2023-08-14 08:31:43
13614,17980,1080,1955,4,,2022-03-08 05:27:03
13615,17980,1955,1080,4,"Great driver, very professional!",2022-03-08 06:31:03
13616,17981,1080,1544,4,"Great rider, very polite.",2024-01-04 20:07:18
13617,17982,1080,1981,5,,2024-06-27 05:49:37
13618,17982,1981,1080,4,Super friendly and helpful.,2024-06-27 04:42:37
13619,17984,1080,256,5,Super friendly and helpful.,2023-09-03 03:17:13
13620,17986,1080,1699,3,Got there safely.,2023-03-17 10:05:45
13621,17987,1080,800,4,,2022-10-13 17:50:54
13622,17989,1080,643,5,Fast and safe driver.,2023-05-06 14:07:42
13623,17989,643,1080,3,"Great driver, very professional!",2023-05-06 14:13:42
13624,17991,201,1080,4,Super friendly and helpful.,2022-03-09 03:08:47
13625,17992,1080,1752,3,Nothing to complain about.,2023-06-18 19:21:49
13626,17992,1752,1080,3,"Smooth ride, on time.",2023-06-18 19:48:49
13627,17993,1080,1084,4,Very courteous driver.,2023-02-19 04:46:21
13628,17994,1080,1472,4,"5 stars, highly recommend!",2023-04-05 10:20:23
13629,17995,1080,1736,4,,2023-01-24 13:18:40
13630,17996,1080,104,3,Fine driver.,2022-11-16 00:15:14
13631,17997,1080,1302,4,,2022-12-22 22:12:12
13632,17998,1080,448,4,,2024-02-10 04:29:15
13633,17999,1080,1607,4,"Quick and efficient, thanks!",2022-03-11 10:40:16
13634,17999,1607,1080,4,"Excellent service, will ride again.",2022-03-11 11:28:16
13635,18000,1394,1080,4,"Excellent service, will ride again.",2023-09-28 23:46:48
13636,18003,697,1080,4,"Smooth ride, on time.",2023-03-14 06:00:38
13637,18005,1080,1206,5,"Smooth ride, on time.",2024-01-25 14:26:10
13638,18006,1080,1775,4,"Great rider, very polite.",2022-03-16 00:24:22
13639,18006,1775,1080,2,Super friendly and helpful.,2022-03-16 01:27:22
13640,18008,1080,825,4,"Excellent service, will ride again.",2024-01-19 21:36:36
13641,18008,825,1080,2,"Great driver, very professional!",2024-01-19 21:44:36
13642,18009,1080,256,4,Fast and safe driver.,2023-07-29 12:23:13
13643,18011,1026,1080,3,"Great driver, very professional!",2022-11-13 10:15:56
13644,18012,1080,450,4,"Excellent service, will ride again.",2022-12-04 18:48:07
13645,18013,1080,1739,4,Loved the music selection!,2022-11-24 23:58:36
13646,18016,1080,118,4,,2022-08-13 14:24:03
13647,18017,1080,1410,4,,2023-06-05 08:58:45
13648,18018,834,1080,3,Very clean car.,2023-06-08 17:13:22
13649,18019,1080,974,4,"Great driver, very professional!",2023-06-30 14:47:11
13650,18019,974,1080,3,"Smooth ride, on time.",2023-06-30 17:32:11
13651,18020,1080,1472,4,,2024-05-15 11:49:03
13652,18022,1948,1080,3,,2022-03-21 09:12:49
13653,18023,1080,235,4,Car was spotless.,2023-12-12 09:15:38
13654,18025,1080,2,3,Nothing to complain about.,2022-04-07 16:01:18
13655,18026,461,1080,2,"Smooth ride, on time.",2023-05-16 06:11:11
13656,18028,1128,1080,5,"Excellent service, will ride again.",2023-09-03 15:39:12
13657,18029,1080,131,5,,2022-08-24 22:55:17
13658,18030,1080,834,3,,2022-04-23 23:41:54
13659,18030,834,1080,2,,2022-04-24 00:08:54
13660,18032,1080,121,4,Very clean car.,2022-02-23 10:45:14
13661,18033,1080,192,5,,2022-03-22 13:35:04
13662,18033,192,1080,2,"Excellent service, will ride again.",2022-03-22 15:34:04
13663,18034,1080,434,5,,2023-01-05 04:15:17
13664,18034,434,1080,4,"Excellent service, will ride again.",2023-01-05 06:22:17
13665,18037,1080,1841,4,,2024-02-03 02:04:33
13666,18039,1080,1301,5,Loved the music selection!,2023-03-10 08:12:58
13667,18040,1080,608,5,,2022-01-01 04:02:25
13668,18048,1080,549,5,"Great driver, very professional!",2023-08-11 08:34:02
13669,18050,1080,986,4,"Smooth ride, on time.",2023-07-30 20:30:32
13670,18050,986,1080,3,Very clean car.,2023-07-30 22:30:32
13671,18051,1302,1080,4,Super friendly and helpful.,2022-06-11 07:12:14
13672,18052,1080,1739,4,,2023-10-17 23:59:01
13673,18054,1080,1590,3,,2024-03-09 09:54:03
13674,18055,1080,2,4,"Perfect trip, no issues.",2022-10-21 18:31:56
13675,18057,834,1080,4,"Excellent service, will ride again.",2024-03-17 00:32:31
13676,18060,1314,65,5,"Great rider, very polite.",2023-08-03 08:22:40
13677,18063,1752,734,3,Super friendly and helpful.,2022-05-06 15:16:47
13678,18064,734,860,3,Average experience.,2023-02-13 14:35:55
13679,18065,734,66,3,Got there safely.,2022-08-17 21:20:53
13680,18067,734,1343,3,,2022-09-06 19:19:50
13681,18069,734,256,3,"OK trip, nothing special.",2023-09-29 04:08:55
13682,18069,256,734,2,"Smooth ride, on time.",2023-09-29 04:38:55
13683,18070,734,543,3,Nothing to complain about.,2023-03-03 00:28:51
13684,18071,734,393,5,Very comfortable ride.,2023-02-19 08:09:46
13685,18072,734,1331,3,,2024-01-08 03:59:49
13686,18072,1331,734,4,"Excellent service, will ride again.",2024-01-08 04:31:49
13687,18075,734,469,2,,2022-12-25 23:21:33
13688,18076,734,1181,4,,2022-04-09 13:24:40
13689,18077,919,734,3,,2023-03-24 03:43:46
13690,18080,734,256,3,Decent experience.,2023-09-16 15:28:41
13691,18081,201,734,2,Super friendly and helpful.,2023-01-17 01:21:24
13692,18082,734,1983,4,,2022-02-07 20:17:39
13693,18083,734,782,3,Fine driver.,2023-01-16 19:55:38
13694,18084,55,1287,2,"Smooth ride, on time.",2022-06-08 19:03:47
13695,18086,1287,458,4,,2024-01-19 21:27:18
13696,18086,458,1287,3,"Great driver, very professional!",2024-01-19 23:50:18
13697,18087,1287,1790,5,,2022-10-12 14:10:08
13698,18087,1790,1287,3,,2022-10-12 15:59:08
13699,18088,1287,1397,4,,2022-05-29 10:54:39
13700,18090,1287,258,4,Very courteous driver.,2023-07-21 20:00:09
13701,18090,258,1287,3,Super friendly and helpful.,2023-07-21 22:07:09
13702,18091,1287,1237,3,,2024-05-11 03:14:23
13703,18092,1287,1206,4,Loved the music selection!,2022-04-30 05:50:42
13704,18093,1287,65,3,,2024-01-18 12:35:06
13705,18093,65,1287,2,Super friendly and helpful.,2024-01-18 13:27:06
13706,18094,508,1287,2,Super friendly and helpful.,2022-03-05 16:21:00
13707,18095,1287,2,4,"Excellent service, will ride again.",2023-05-18 08:20:53
13708,18097,1287,868,3,,2022-10-09 19:21:46
13709,18098,1287,1286,4,,2023-08-21 11:17:12
